score	source_path	line	text
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	394270	30d6f4 This version of Set Serial Port Buffer Size.vi is to be used on the SPARC or Windows version of LabVIEW as a subVI to OpenSerialDriver and Serial Port Init.vi.
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	403915	3a20f9 This version of Set Serial Port Buffer Size.vi is to be used on the SPARC or Windows version of LabVIEW as a subVI to OpenSerialDriver and Serial Port Init.vi.
2.783	/Users/<user>/LC103/software_decompile_2026-02-24/labview_extract/LC103_FINAL_CAL_PROMPT_REBUILD.md	279	- Ringer setpoints are fixture-defined (`number of rings specified on the cal box`), not hard-coded numeric constants in the app.
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	231805	8f046 Reads data from a device.  The data read is stored in the buffer represented by read buffer.  This operation returns when the transfer terminates.
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	232080	910e8 Reads data from a device.  The data read is stored in the buffer represented by read buffer.  This operation returns when the transfer terminates.
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	298339	5c328 Reads data from a device.  The data read is stored in the buffer represented by read buffer.  This operation returns when the transfer terminates.
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	330589	5b614 Reads data from a device.  The data read is stored in the buffer represented by read buffer.  This operation returns when the transfer terminates.
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	353250	5a306 Reads data from a device.  The data read is stored in the buffer represented by read buffer.  This operation returns when the transfer terminates.
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	424247	5c210 Reads data from a device.  The data read is stored in the buffer represented by read buffer.  This operation returns when the transfer terminates.
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	458888	58a60 Reads data from a device.  The data read is stored in the buffer represented by read buffer.  This operation returns when the transfer terminates.
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	587464	5c320 Reads data from a device.  The data read is stored in the buffer represented by read buffer.  This operation returns when the transfer terminates.
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	889	source. In case of an error, most VIs that use the error in and error out clusters set source to the name of the VI or function that produced the error.
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	52537	1bf15c The subVI is currently in interactive retrieval mode for datalogging, so this VI cannot use it to run. Open the subVI's front panel and change back to edit or run mode.
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	48198	165560 This is the revision number that will be included in new history entries.  The current number is displayed in the Instrument Information dialog.  It is incremented every time you save the VI.
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompt_candidates_narrow.txt	1172	52532:1bec17 A Case structure with an enumerated value wired to its selector terminal must have one subdiagram per item in the enumeration. Pop up on the Case structure border and select Add Case or Remove Case as needed.
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	173365	/* public: virtual short __thiscall mdsSimpDIGInterpreter::DIG_OutLine(short,short,short) */
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	233550	long __thiscall tScaleIterator::read(tScaleIterator *this,void *param_1,timeStruct *param_2)
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	241902	/* public: virtual short __thiscall daqDevice::Timeout_Config_TheVirtualThing(short,long) */
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	46545	15bbaf NCConnectLow: connect returned err =%ld
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	70443	2cfbdb DIO Port Read.vi
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	70444	2cfbec DIO Port Read.vi
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	339172	d1eeb DIO Port Write.vi
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	339935	ded8a DIO Port Read.vim
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	431076	bcf4f DIO Port Write.vi
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	433351	ddbf9 DIO Port Write.vi
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	454487	1baba Core GPIB Read.vi
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	454488	1bacc Core GPIB Read.vi
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	454489	1bade Core GPIB Read.vi
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	468330	dbaa8 DIO Port Write.vi
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	529650	3deeea DIO Port Read.vi
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	529651	3deefb DIO Port Read.vi
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	595964	e3d14 NNherror is other than file not found; set error flag TRUE, file path to NotAPath, and refnum to NotARefnummD
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/vi_names_all.txt	9155	2cfbfd DIO Port Read.vi
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/vi_names_all.txt	18649	d8fcb DIO Port Write.vi
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/vi_names_all.txt	18658	da0bb DIO Port Write.vi
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/vi_names_all.txt	18715	dd5ff DIO Port Write.vi
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	678	,Make sure the red UUT lead is not connected.W
2.783	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	864	at the current file mark plus pos offset.  This is the default value.
2.783	/Users/<user>/LC103/software_decompile_2026-02-24/binwalk_full/lv8_extracted_inventory.tsv	6	-e 101B44 799 data  CPlease choose the file containing the capacitance calibration data.PTH0;BPlease choose the file containing the inductance calibration data.;
2.783	/Users/<user>/LC103/software_decompile_2026-02-24/labview_extract/LC103_EXHAUSTIVE_OPERATOR_PROMPT_AUDIT_2026-02-24.tsv	67	stage:Gain Calibration 62687 Gain Calibrationb
2.783	/Users/<user>/LC103/software_decompile_2026-02-24/labview_extract/LC103_EXHAUSTIVE_OPERATOR_PROMPT_AUDIT_2026-02-24.tsv	68	stage:Gain Calibration 62696 Gain CalibrationV
2.783	/Users/<user>/LC103/software_decompile_2026-02-24/labview_extract/LC103_EXHAUSTIVE_OPERATOR_PROMPT_AUDIT_2026-02-24.tsv	69	stage:Gain Calibration 62718 Gain CalibrationV
2.783	/Users/<user>/LC103/software_decompile_2026-02-24/labview_extract/LC103_EXHAUSTIVE_OPERATOR_PROMPT_AUDIT_2026-02-24.tsv	74	stage:Gain Calibration 80165 Gain Calibrationn
2.783	/Users/<user>/LC103/software_decompile_2026-02-24/labview_extract/LC103_EXHAUSTIVE_OPERATOR_PROMPT_AUDIT_2026-02-24.tsv	77	stage:Gain Calibration 80190 Gain CalibrationV
2.783	/Users/<user>/LC103/software_decompile_2026-02-24/labview_extract/LC103_EXHAUSTIVE_OPERATOR_PROMPT_AUDIT_2026-02-24.tsv	78	stage:Gain Calibration 80252 Gain CalibrationU
2.783	/Users/<user>/LC103/software_decompile_2026-02-24/labview_extract/LC103_EXHAUSTIVE_OPERATOR_PROMPT_AUDIT_2026-02-24.tsv	118	stage:Capacitance Calibration 92014 Lowest Cap Range is Cal'd FirstOD
2.783	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Final_Cal_103FIN.EXE.strings.txt	67772	new file path is the path of the file to which the VI wrote data. You can use this output to determine the path of a file that you open using dialog. new file path returns Not A Path if the user selects Cancel from the dialog box.
2.782	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	315540	16e5d6 You can control the number of lines in a port by the parameter port width.  You also have the option of not reconfiguring the port as an output port with each iteration of the VI by setting the iteration control to a non-zero value.
2.782	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	502995	1c89b8 You can control the number of lines in a port by the parameter port width.  You also have the option of not reconfiguring the port as an output port with each iteration of the VI by setting the iteration control to a non-zero value.
2.782	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	548944	121e5a You can control the number of lines in a port by the parameter port width.  You also have the option of not reconfiguring the port as an output port with each iteration of the VI by setting the iteration control to a non-zero value.
2.782	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	577723	13c65e You can control the number of lines in a port by the parameter port width.  You also have the option of not reconfiguring the port as an output port with each iteration of the VI by setting the iteration control to a non-zero value.
2.782	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	580187	176a2e You can control the number of lines in a port by the parameter port width.  You also have the option of not reconfiguring the port as an output port with each iteration of the VI by setting the iteration control to a non-zero value.
2.782	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	527774	3bc7d0 convert eol? converts the LabVIEW end of line marker to the platform specific marker when set to TRUE. When set to false (the default value), no conversion occurs.
2.782	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	102468	4cda4a GPIB EARG:  Invalid argument or arguments.bLabVIEW:  File already open.
2.782	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	434000	efd0e DAQ invalidReadErr:  An attempt was made to read 0 bytes from the transfer buffer, or an attempt was made to read past the end of the transfer buffer.
2.782	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	546375	eec1e DAQ invalidReadErr:  An attempt was made to read 0 bytes from the transfer buffer, or an attempt was made to read past the end of the transfer buffer.
2.782	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	502656	1c2cda The Read from Digital Port VI reads a user configured digital port.  The reading is displayed as a binary number in [pattern].
2.782	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	101400	4afe9f character string is the data read from the file.
2.782	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	241356	1196d5 For most applications, you only need to connect wires to the controls and indicators displayed in bold.
2.782	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	304931	bc795 !$Instr Parse Instrument Descriptor.vifsets.viLD$
2.782	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	313800	145e51 For most applications, you only need to connect wires to the controls and indicators displayed in bold.
2.782	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	313959	1476b4 For most applications, you only need to connect wires to the controls and indicators displayed in bold.
2.782	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	402184	38778a For most applications, you only need to connect wires to the controls and indicators displayed in bold.
2.782	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	429930	b19a1 !$Instr Parse Instrument Descriptor.vifsets.viLD$
2.782	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	434957	105d68 For most applications, you only need to connect wires to the controls and indicators displayed in bold.
2.782	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	547332	104c78 For most applications, you only need to connect wires to the controls and indicators displayed in bold.
2.782	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	596271	e6c7f creates a new file or replaces a file if it exists and you give permission. Replacement is done by opening the file and setting EOF to 0. Error 43 occurs if the user elects to disallow the replacement using dialog. 
